x y labels
2.9976422718318494 -2.4488506627038094 0
-4.313013800438911 -2.0498961132039195 0
1.8055029793034365 2.8479875737845144 0
1.8061055801052057 4.1712421778031485 1
3.17624527469495 -3.0127814403337982 0
-5.279121806468704 -0.9521235258413969 0
-2.2386116826184885 1.3457012900037326 0
0.7293373750394112 -3.9321441046224486 0
2.0711279226871095 -1.7583689379732121 1
0.4663661017108168 -0.14590834294283062 0
2.13027981420686 -3.8077836235598355 0
0.3937920256266203 0.09082157619206856 1
0.8276768049093757 1.0565472503978266 1
-2.316750654663767 1.246846029544077 0
1.7405041979178932 1.9894910023945993 0
0.20497277134098568 0.4458665134163998 0
-2.648638391363352 -1.9741017570712018 1
0.4501761192470797 0.31185869772053976 1
2.0619688762920108 3.721489523491334 1
3.903040329174449 -0.7474000433962931 0
5.264809247230309 1.0800433611401834 1
3.4142781341813957 0.9792134594670198 0
-1.6815215509453314 2.263353068225182 0
0.5233014278011604 -0.8464147730386224 0
1.7173578356856798 0.9846422629164084 1
1.2356443922237 0.8530408677918602 1
0.2856021464086961 0.5818093953360766 0
-3.416911743757216 -1.2749341193083716 1
-1.1256426016769565 -0.9250795950528607 0
2.734447100375703 -3.1063504704782243 0
-1.6027656513248794 3.5995350408189664 1
-0.07956163317591963 -0.39187445255749215 1
-0.7333677562387658 1.0674250330211654 1
2.1685373409510036 0.5240344555982228 1
0.4553500434667 1.7465918157448312 1
-0.4780713010430009 0.48353377550464927 0
3.304997163190807 2.7636005161087676 1
-2.579426336314209 -0.17971500761376896 0
-0.2768154484880401 2.473350644789857 0
-1.4002921407459499 2.0830663104266223 0
3.001008343548692 3.3416922982759 1
0.5569294130250739 -4.3652913544819505 0
-2.0485645631844243 -4.236962403541608 0
-1.693266461329233 -2.477447295346961 1
0.8535786555190843 -1.1946611074357314 0
0.16278091034469544 4.5480506228706385 1
-3.665401769643661 0.8731784087273391 1
-3.728675110156716 -0.6410093327228619 1
-0.1951481441717683 -0.5199939736775951 1
1.0691656916919094 -4.400004530058953 0
-1.088612205486659 2.9178431351687037 0
-1.5270920744941505 -0.5553313565427783 0
0.1179761295961379 -0.16245772713367912 1
-0.051231688515715246 0.2152243608729657 1
-0.2806742579039185 0.9010534354731892 1
-0.14808031178009773 -4.167142030187085 0
-0.9230192253819509 2.2927038207467314 0
0.7979808813226414 3.235536092824244 0
0.3646977764974787 -0.10066424178489805 0
0.051166472640604165 0.32526359718313913 1
-3.009740924383776 -1.521494073629965 1
-0.9071942299967142 -0.39209563851671697 1
0.5293854119526673 2.593017308033047 0
0.4149300466190785 0.7443831185506398 0
-0.2680882508698724 0.5895005614130031 0
-2.2483999950960722 1.3397412326558555 0
-1.465586539227338 4.2525456729680275 1
1.1097615630504842 -1.0679051184526775 0
2.4002954702997705 0.8655199468344772 1
-1.0964462070451 0.5587883158327559 1
-2.28202592586063 1.0444004881815943 0
-2.42821127587458 -4.246232588360547 0
-0.6363048637272961 -1.3957732394344187 0
-1.3229462003584664 -2.266991847362954 1
-0.487337826927995 -2.6043802825647604 1
1.1691747815651476 2.773549708006839 0
-1.4500590876843091 3.6704472366461895 1
0.30983814990043185 -1.669206639683717 0
1.1667240207169667 3.818695347377073 1
1.5728980263977546 1.483699793252997 1
-0.14907981463843784 -0.0008174361733684354 0
-3.2231754027383106 2.4064479378739727 1
2.2998634979397066 -0.3739477363347945 1
1.0193084856363404 -2.408074758746281 1
-1.1328207387998923 0.5036339705600003 1
2.50721579411561 1.629282359250508 0
-0.1298676725264362 -0.2471322534407366 0
3.5564174661190253 2.9740956016336115 1
-0.8968049573165389 -3.1367741654800083 1
0.8729609539602097 -1.1160183512974555 0
-0.3980372794328792 2.9310073298459898 0
-2.310236133602063 -0.6377097684566695 0
0.9150814429330808 4.263578238502718 1
0.021446785854057404 3.999071752138705 1
-1.0346348197554587 3.8733393548228463 1
-0.3517653477231877 0.5428394344645748 1
1.2697299816911674 -2.4355542130068852 1
1.7724285465538947 2.788256002093606 0
-1.3210184535717588 -1.5977361659590334 0
-1.755430265501623 0.5048065551720261 0
4.2210940311649905 1.9247567235745695 1
-2.558577104318466 -1.360962122301554 1
-3.286747355483014 1.3016059686128312 1
-1.75924110739478 -0.7792587298201654 0
-0.14463397408207745 -0.24628001832521676 1
0.9708205585844326 -2.8287198195025294 1
0.7031346029500779 0.10397113679266651 0
0.954493561218097 -0.6915400673697482 0
3.6182501290986417 2.825708611331946 1
3.2321725695925356 -0.1463006510597288 0
-0.550627649170629 0.18931030359857728 1
-1.1447909463037447 -1.222916772788714 0
-0.082977995297426 -0.17335509822790385 0
-0.277036764052215 0.33652015688032577 0
0.9457952649685498 1.6913330044883743 1
-0.3644538513608997 -0.041871285143750187 1
3.450763473990223 -0.981318873227251 0
-0.1311097541449835 -1.426612158165492 0
2.975503972855433 1.5539099887099508 0
2.8931605403258422 1.424897290631255 0
-1.415533240716159 2.4573738687130113 0
-0.48789560244127533 -1.0254682502899128 0
-4.802961815882416 -0.09416851921306102 0
0.14672769903464097 1.4517038220493603 1
3.129902444034258 -1.1897284404625847 0
-0.24226285309439208 -1.7730641046796691 0
0.1945319633771529 1.1260780510173665 1
