x y
-1.2554455293636728 -1.0736638891410122
1.5586818180164699 2.9290621896620013
-2.125487853761557 -0.29040941483603677
2.056329172508075 2.0116313421590974
1.3245032998162911 2.7818556422323466
1.2182996868794531 -0.17398591871401503
-0.48932796701815007 -0.5381896818395564
1.7495762588252641 2.819369922685775
-2.3413006459697563 -0.6750694440942657
2.551809397898625 2.1202040839712004
2.3058873429487483 2.7617871115582258
-0.4351533715906962 -2.3717096182487944
0.2863410021653686 1.7052694136089108
2.238495241922519 2.6497290261378668
2.861086880843402 0.345122380161839
2.219177259234397 2.87911976666538
1.5242808358728182 -1.3740652111199365
2.4969410999221635 2.663321117516362
2.3992110795115837 3.368800387914198
-3.4072131151418104 1.9210707287524185
2.150240649206827 3.0989230945805453
1.758375020624295 2.8050680196941338
-0.6114212863383619 -0.47987456336848777
1.752322371604488 -0.7757189902942553
2.1721501092886375 3.522954052714807
2.123531816495163 2.2436347915788923
2.6268655572660204 1.9497273210203776
0.10905364977281981 -0.7289497023866284
2.165219162736811 2.2956542178665664
2.7354165524814165 2.8888540432270475
2.5237257671306534 1.9489365998836368
2.659670184968819 2.4585708497393353
-1.9370709439129035 -0.3250248293454201
2.336418476926715 3.157590846829053
0.3918919287827869 0.7502604027611834
0.4740355888039305 2.798568105195554
0.3479578342284671 -0.6459067524589339
0.8823416806171609 -1.656401868376442
2.54826237920155 2.746140378733834
0.09385122837530802 -0.15599023438798915
-0.8346150147295668 1.399902639061212
2.6957030469607037 2.2716732176201564
2.220170753364174 3.293389897176308
-1.0359838135076798 -0.9446577014270074
2.576109220282749 -2.3539120940239657
-1.3119041758118997 -0.5913647251278534
-0.8507164645063512 1.7836979595131437
0.33724043551695276 -2.619364488631382
2.380712334429679 1.6124531940228226
2.626592691516494 2.7167897969773342
3.234477428858269 2.5378808720896324
0.46349357150005854 -1.6468484613421874
0.8560476969662753 -0.3475346521303108
-0.27616037908319346 -0.011271792695547967
2.412829272352779 1.256986774543053
-0.2305043956429747 -1.2561781136333567
-0.2915787057650846 1.1695581505595856
3.0904639286310673 3.167365889149026
2.173151657356346 2.9484578047963588
1.7163655441560708 1.322512956144075
1.8295669603420084 -0.18174458258926518
-0.042462183754999085 -0.9481932028355059
3.293654144090838 2.320341804764909
3.052855093595079 2.1240125700089165
2.7094439164790054 2.7367413385687507
2.757053293232771 2.275735090457185
2.3914056109943735 2.06501303507529
2.871721748053403 2.1519901061976556
2.8990001935294853 2.4872062693128743
0.1068998657013403 -0.3107327740041112
-1.4223354858314274 -1.9559657238415644
-1.953817702778503 2.1300206767017236
1.8047142351584977 -0.6986851679411633
-0.10977884565697843 0.02055831161446566
-0.4162581907426407 0.7107919573224881
2.9129978408266592 2.036168728834126
-0.025899984287291438 -1.4446159793294284
1.3666346481651575 0.15493107820261715
1.9844998389617203 3.178162791220828
2.8221225850760208 2.8852773743410616
1.7361106283179497 -0.3535998038313446
1.8580007696380934 2.5821070036768843
2.268504265821463 1.7838339600177333
2.4299420228399464 2.3589406545858314
0.9497157384878332 0.9681023815470229
2.089066539465938 3.236679335279253
1.7077390133722359 2.5089714978869324
1.7611812909711184 3.1758601590271773
2.169778592582468 3.1127580006558624
2.4019520287189664 3.23906776391971
2.552705560486693 2.9144836988116474
-1.7633786883850762 2.281618882669705
0.8889053471950907 -2.111666331561408
0.3323017351459435 1.8867195000228458
0.4151131883499299 -1.2817531609763142
2.3494775650431325 2.9238625123068323
1.5858586383833364 0.7392216335947963
-0.9042884340033055 -1.0023417731779078
2.370410107464596 2.206661481990254
2.465597543536496 2.837424113379651
