x y labels
3.154927117319991 1.5529273906605345 1
0.0884843309163823 2.322990859224463 0
0.6283579292203425 4.46013629655237 0
0.08080351735281943 4.690689825307652 0
3.181903443539385 -0.1822678484254865 1
2.2065607592742156 5.506167176232801 0
2.509049292904953 5.7731460973486755 0
2.69539904753047 -0.7192923843728976 1
-2.715763271005934 2.4110659070344354 2
2.4645222723420948 6.199676503478973 0
4.218503470713568 2.234191609374329 1
0.7770126844620364 1.8578664386115755 2
-2.1643410387741344 2.520610447004325 2
0.46661789679484156 3.8657130258372034 0
-0.6539282684195495 4.7665695829741646 0
-2.4713502691401557 2.507832568130574 2
-1.4291790455070499 3.5008359410864163 2
1.6860856834904343 0.6582844823620104 1
-1.659784590808861 2.6200913819313945 2
2.0159847032053824 -0.2704298378032606 1
0.303809630770544 3.9442341659078486 0
2.8270580726465453 1.7211678139016682 1
1.2893377801973964 3.449691588146665 0
1.1203136497073731 5.758060834411365 0
-1.0058391367691468 2.3420942915200564 2
2.5785441819646318 0.7261173287156888 1
2.6693468917789582 1.8198703315044638 1
1.441932518276955 2.7675436411711662 0
-3.5575884810033997 4.982375122692442 2
0.9077988690217755 0.4598436151935028 1
-1.6628537139002262 4.054773623935818 2
-2.124220082187268 2.679960531597116 2
-0.7405760511129292 2.45146316459718 2
-1.9904999878679996 3.399363735106585 2
-0.27652528150343114 5.0812776832803 0
1.3157045250415647 2.4406782553446726 1
3.922826481859448 1.8037083182133222 1
1.4194214430539969 1.5740969548844366 1
0.34194798486553146 3.941046161461252 0
1.3326364757208968 5.010360495640338 0
-1.1278576675817753 0.14528950490647263 2
-1.8359169822690276 1.241878455003146 2
-0.29421491993923854 5.273184035606401 0
1.701273610179394 -0.47728763348008196 1
2.221941016805407 1.5326950968300432 1
2.912098133335569 0.24663806663778998 1
-0.8353652621517188 3.612631404989129 2
3.2460247025341027 2.8494216528496255 0
-0.8605209311899911 2.4571624739445697 2
1.9263584960720843 4.152430119150692 0
1.6201139697112406 2.7469273884172787 1
-0.09448254296404746 5.358239054379527 0
1.1845450566233553 5.2804263639321025 0
1.6416485406731307 0.15020884849717908 1
2.7275622784453133 1.3051254961790473 1
-1.3703974752565298 3.1500632975333986 2
0.46546494097762203 3.123155143325978 0
3.978209547913263 2.378178451372361 1
-0.837085848687117 4.219728490898121 2
1.7053606407240318 4.4327702382058005 0
-3.109842410556987 3.528261640440328 2
0.4290082950287888 3.307975584021049 2
-1.837790184920377 3.0152824276019063 2
-1.5439244270833459 3.2970339968882048 2
1.153696220800248 3.902006391240128 0
0.7324049374689467 2.8756251096724803 2
1.1031821712501149 4.705776690893091 0
1.1940418363781755 2.8077286130369705 1
-1.5767197372875836 4.957405922888751 0
-0.7300001120785176 6.25456272268018 0
2.1156707630897955 3.0689615070947376 0
0.82983200260271 1.7420266363394838 1
3.002519489206626 0.7426535668471026 1
-0.19685332656766485 6.247408513097683 0
1.0210246796484133 1.5792581782195638 1
