cell_size total_intensity class
-0.11731034863527778 1.2344156978170922 quiescent
2.1855754065331614 -1.3964963354881377 activated
0.3128272998804006 0.15479435850128043 quiescent
1.900855949264412 0.3162721408256669 quiescent
0.19091548466746602 2.100255136478842 activated
-0.10061917721292124 2.144723709839614 quiescent
0.8389834138745049 0.9311020813035573 activated
0.05080775477602897 -0.6369956465693534 activated
-1.4441138054295894 -0.5044658629464512 activated
2.7448117642164798 0.2387930991048972 quiescent
2.6243453636632417 0.3882435863499246 quiescent
0.31563494724160523 -2.022201215824003 activated
0.32875386916318095 0.9873354010810986 quiescent
1.131629387451427 1.5198168164221988 activated
0.4718282477365443 -0.0729686221561705 quiescent
0.2855873252542588 0.8851411642707281 activated
-0.2088942333747781 0.5866231911821976 activated
0.8275717924495642 0.12214158207862824 quiescent
-0.7543979409966528 1.2528681552332879 activated
1.3190390960570986 0.7506296245225899 quiescent
2.462107937044974 -1.060140709497654 quiescent
2.1337694423354376 -0.09989126731403086 quiescent
1.8654076293246784 -1.3015386968802827 quiescent
1.0422137467155927 1.5828152137158222 quiescent
-1.1425181980221402 -0.3493427224128775 activated
0.30833924827469095 0.6032464731440226 quiescent
0.12015895248162915 0.6172031097074192 activated
0.16003706944783047 0.8761689211162249 activated
0.6775827959864925 0.6159456453315844 quiescent
1.9015907205927955 1.5024943389018683 quiescent
0.5129298204180088 -0.29809283510271567 activated
-0.19183555236161492 -0.8876289640848363 activated
0.8771097744813519 0.06423056574093122 quiescent
0.7321119203739841 1.530355466738186 quiescent
-0.3062040126283718 0.8279746426072462 activated
2.6598021771098708 1.7420441605773356 quiescent
0.2300947353643834 0.7620111803120247 activated
-0.7471582937508376 1.6924546010277466 activated
0.3001703199558275 -0.35224984649351865 activated
0.48851814653749703 -0.07557171302105573 activated
