cell_size total_intensity class
1.3777910394122026 -0.13388954639757056 activated
1.8600076928941924 -0.35836319902403785 activated
-0.30882631906670177 0.18749423763921258 quiescent
1.0243145380167036 0.0032419810906381685 activated
2.504066328897782 0.4220603750524848 activated
0.5767215314842306 0.6622693985954146 quiescent
-1.0676041410807282 1.1401510196142994 quiescent
1.257176215376762 -0.009804608485511734 activated
0.8036528518004197 -0.33968568126409693 activated
0.42752636733931926 -0.41236004224263967 activated
1.8459077681136213 -0.09977628438785155 activated
-0.8481274629464428 0.769828212712292 quiescent
0.30106988531997875 0.34543759301763544 activated
0.31237771576251316 0.15059348387160862 activated
0.0793666088618913 0.09469426162151301 activated
0.010904113313041808 0.8340661359439521 quiescent
-0.9235099897690955 0.8411902805792897 quiescent
-0.8911318642327408 0.6894471299732964 quiescent
1.2077247828279996 -0.706032287826996 activated
0.5691979652441033 0.7811162333834913 quiescent
0.5276657111404285 0.06644684298756734 quiescent
0.46348930419315487 -0.4829132804721532 activated
1.9998394610133106 0.1797850397411345 activated
0.17085577392349616 -0.5458709059804154 activated
0.3527286810157777 0.643755545536165 quiescent
-0.7143643926733437 0.6107058337413009 quiescent
1.669829187181981 -0.04748247480679518 activated
-0.11564311828587796 0.7309420511294555 quiescent
-1.5323069003871959 -0.1508728614168384 quiescent
-0.939179517753294 0.9128293793304421 quiescent
0.7711131221132754 0.0631104093121801 activated
2.4628727951605236 0.36568049236271627 activated
-0.5006025638627886 -0.291205154122574 activated
1.6657752345080719 0.12623251497624993 activated
1.922323468505234 0.2417070190048014 activated
-0.809833989135907 0.460584115651619 quiescent
-1.1166592159355304 -0.14965937058983725 quiescent
-0.2449917825092805 -0.2968496104385345 activated
-0.0521501765596854 0.9529451795263476 quiescent
-0.8345178914340095 1.1342349932844151 quiescent
1.7532520156342073 -0.11760339807413467 activated
-0.08276024483436069 0.3420653922170187 activated
1.331919960801461 -0.28119271313837346 activated
1.0892476930722124 0.09358091102020849 quiescent
1.0680376809141676 -0.34122310282108004 activated
-0.8942781543564451 0.7433451158760498 quiescent
-0.857074755717444 0.10026640001941453 quiescent
1.6506815614864405 -0.06897318508863337 activated
0.25609068124942674 1.074774762427082 quiescent
1.5462625140304094 0.7532772950555333 activated
-0.8743280342067197 0.9026468927162811 quiescent
-0.1673376457014216 0.3393825204098593 activated
-0.17672381579475974 1.533078466750812 quiescent
1.2417614493238875 0.4983783738388424 quiescent
0.3421061399923225 -0.042110521193609925 activated
-1.0610416143777435 0.1266501106607053 quiescent
0.629586137098255 0.9115609973556951 quiescent
2.1151636634106907 -0.6739481698725467 activated
0.9529043999299083 0.09950293102053921 quiescent
1.0366373711002366 -0.6493476999634418 activated
-0.3527813787744835 0.8491369102430865 quiescent
0.4530718236705313 -0.27575316576384834 activated
0.42582042164824596 -0.47915927087085597 activated
-0.5953065745657593 0.4363214192712493 quiescent
-1.5270348524000803 0.21208007647887775 quiescent
2.0331946241439587 -0.18316272793975347 activated
0.8494955407153373 0.6358457436094376 quiescent
0.47642160874355205 -0.6522532407469706 activated
1.0800855363010244 -0.032963892930438034 quiescent
1.62623734713126 -0.2829350390992388 activated
-0.015648506845306345 0.2237122850094289 activated
0.215265447905867 1.3867563512622667 quiescent
0.348902961232269 -0.53171690917038 activated
0.290616429326475 -0.4062865552086589 activated
1.2152651733207032 0.4996510396720332 quiescent
1.773972075882548 0.5510111658458456 activated
0.5557723630361759 0.3305283908281083 quiescent
0.991054288281235 -0.7160376300960893 activated
1.4855942805250681 -0.21778914680008704 activated
0.5526520926055164 0.26981690295805605 quiescent
-0.6678409636341336 0.7518242286065262 quiescent
-0.21406351989071387 0.8475834032428888 quiescent
0.8142357434328314 0.33058646811613307 quiescent
0.3191128492323735 0.5538549685035217 quiescent
-0.056323271071755276 1.237089445446731 quiescent
0.028208776705328266 0.9522834812445751 activated
0.3065053076889811 1.0377927201679715 quiescent
0.9054887128583522 0.20148156773552955 quiescent
0.926579969364833 -0.1338522185826922 activated
1.318870388048099 -0.19975792358241157 activated
1.2044852861839859 -0.05970058646109001 quiescent
0.5824268150684077 0.6846543685451545 quiescent
0.4056690751219235 -0.6908531730895946 activated
1.2675795594515276 -0.1831865835400016 activated
1.0222795687808597 0.3901136563114001 quiescent
1.0697585267348015 -0.8369578993196488 activated
0.3888278173990532 0.49297050828464617 quiescent
0.5666856058491989 -1.3084117588577457 activated
1.335770451926738 0.7151662267592984 quiescent
-1.2026501527241422 0.9772548937798406 quiescent
