AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Intensity_IntegratedIntensityEdge_NAH_image,Intensity_IntegratedIntensity_NAH_image,Intensity_LowerQuartileIntensity_NAH_image,Intensity_MADIntensity_NAH_image,Intensity_MassDisplacement_NAH_image,Intensity_MaxIntensityEdge_NAH_image,Intensity_MaxIntensity_NAH_image,Intensity_MeanIntensityEdge_NAH_image,Intensity_MeanIntensity_NAH_image,Intensity_MedianIntensity_NAH_image,Intensity_MinIntensityEdge_NAH_image,Intensity_MinIntensity_NAH_image,Intensity_StdIntensityEdge_NAH_image,Intensity_StdIntensity_NAH_image,Intensity_UpperQuartileIntensity_NAH_image,Location_CenterMassIntensity_X_NAH_image,Location_CenterMassIntensity_Y_NAH_image,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_NAH_image,Location_MaxIntensity_Y_NAH_image,Number_Object_Number,Texture_AngularSecondMoment_NAH_image_3_0,Texture_AngularSecondMoment_NAH_image_3_135,Texture_AngularSecondMoment_NAH_image_3_45,Texture_AngularSecondMoment_NAH_image_3_90,Texture_Contrast_NAH_image_3_0,Texture_Contrast_NAH_image_3_135,Texture_Contrast_NAH_image_3_45,Texture_Contrast_NAH_image_3_90,Texture_Correlation_NAH_image_3_0,Texture_Correlation_NAH_image_3_135,Texture_Correlation_NAH_image_3_45,Texture_Correlation_NAH_image_3_90,Texture_DifferenceEntropy_NAH_image_3_0,Texture_DifferenceEntropy_NAH_image_3_135,Texture_DifferenceEntropy_NAH_image_3_45,Texture_DifferenceEntropy_NAH_image_3_90,Texture_DifferenceVariance_NAH_image_3_0,Texture_DifferenceVariance_NAH_image_3_135,Texture_DifferenceVariance_NAH_image_3_45,Texture_DifferenceVariance_NAH_image_3_90,Texture_Entropy_NAH_image_3_0,Texture_Entropy_NAH_image_3_135,Texture_Entropy_NAH_image_3_45,Texture_Entropy_NAH_image_3_90,Texture_Gabor_NAH_image_3,Texture_InfoMeas1_NAH_image_3_0,Texture_InfoMeas1_NAH_image_3_135,Texture_InfoMeas1_NAH_image_3_45,Texture_InfoMeas1_NAH_image_3_90,Texture_InfoMeas2_NAH_image_3_0,Texture_InfoMeas2_NAH_image_3_135,Texture_InfoMeas2_NAH_image_3_45,Texture_InfoMeas2_NAH_image_3_90,Texture_InverseDifferenceMoment_NAH_image_3_0,Texture_InverseDifferenceMoment_NAH_image_3_135,Texture_InverseDifferenceMoment_NAH_image_3_45,Texture_InverseDifferenceMoment_NAH_image_3_90,Texture_SumAverage_NAH_image_3_0,Texture_SumAverage_NAH_image_3_135,Texture_SumAverage_NAH_image_3_45,Texture_SumAverage_NAH_image_3_90,Texture_SumEntropy_NAH_image_3_0,Texture_SumEntropy_NAH_image_3_135,Texture_SumEntropy_NAH_image_3_45,Texture_SumEntropy_NAH_image_3_90,Texture_SumVariance_NAH_image_3_0,Texture_SumVariance_NAH_image_3_135,Texture_SumVariance_NAH_image_3_45,Texture_SumVariance_NAH_image_3_90,Texture_Variance_NAH_image_3_0,Texture_Variance_NAH_image_3_135,Texture_Variance_NAH_image_3_45,Texture_Variance_NAH_image_3_90,class
475.0,144.0,171.0,1.0387726391066,0.390412305658372,1.0,0.589330024813896,0.6093421613459761,26.111646094587396,30.066592756745802,10.770329614268999,3.97511599690776,3.60555127546399,23.457186886185198,24.039429008623,50.5647906168056,98.974,0.850492390331244,0.664777423395746,0.11064803561847,0.16888030215300698,0.0293832497820923,0.008664307873733559,0.0143981916892948,0.0174091377492183,0.0274454509164595,0.0155607835154872,0.027621819970579,0.009709977884583007,0.0125633506546478,0.0170696573737937,0.00419337547432293,0.0126139461344792,0.0121476625176665,0.0036942801739100603,0.00801408926441098,0.0042571789867682,0.013313698620956,0.00037494608683354304,0.0104505703898583,0.00416000864894638,0.00575371856475735,0.00193887475403519,0.00804607347327725,0.00297166642415713,0.0103195074312322,0.0030126377410189397,0.007164055931903641,13.584314081817901,49.9960796609521,0.0823529437184334,0.0117647051811218,2.01150701391798,0.43529412150383,0.43529412150383,0.12128851858766,0.105254904549373,0.0901960805058479,0.0313725508749485,0.0313725508749485,0.0908766127485714,0.0544970604539319,0.10196078568697,145.637775497746,169.60475331202,144.751578947368,171.41052631578899,152.0,162.0,19.0,0.298458244394367,0.27895973871371504,0.285699190918971,0.293784946790693,0.6863753213367609,1.37016574585635,0.7362637362637359,0.9873096446700508,0.660340405968014,0.3786121733838689,0.533833277355819,0.5804392178066489,0.8688840453832741,1.09003667872048,0.90633064985573,1.00906621013481,0.4650643334368661,0.930618723482189,0.44632290786136897,0.655369888427942,1.80327860884524,1.69760165609216,1.7529269840593702,1.6840763389429398,1.48343692374356,-0.21441583704329606,-0.109539022682137,-0.17620563169330702,-0.18667147256443206,0.61585989039671,0.470180777121599,0.557756064380288,0.586631561491105,0.785649478300318,0.7320388611906321,0.750549450549451,0.7523290534487909,4.15681233933162,4.04419889502762,4.06043956043956,4.04822335025381,1.4953819708548302,1.5085996464466598,1.41462834696814,1.49827086362962,2.90343045578604,1.9317481151369,2.2490943122811298,2.22356283336339,0.6347962278864139,1.2655291352522802,0.889891015577829,1.21822901904197,activated
182.0,83.0,25.0,1.30494716072194,0.6155868742418891,0.0,0.631944444444444,0.31395991375165505,19.3718920968779,18.601075237738304,4.123105625617661,1.83172100878899,1.70710678118655,14.3108350559987,15.266388265868402,50.4195464654188,85.35,0.793028322440087,0.669738720063005,0.0309023056401672,0.0815530157124297,0.0696593925731147,0.0353047096401225,0.0120567857569301,0.0843406233547783,0.0397727200925376,0.0328426942751884,0.0277713144846472,0.0159496980170689,0.010690815589094,0.02316290629525,0.0162159640709195,0.0184603145283989,0.0122966583585806,0.0197797759849354,0.007624827870854729,0.008282452742212329,0.00701240886514574,0.0254897874457523,0.00208241869615612,0.00815479129744361,0.0137330749689786,0.0035630617794003704,0.0131026752755648,0.0147976469692617,0.00117248845447907,0.00243575342783015,0.0053759836763365605,4.45882368460298,14.2274514138699,0.0392156876623631,0.0196078419685364,1.49843642325632,0.117647059261799,0.21960784494876895,0.0489980624681646,0.0781728099663179,0.0549019612371922,0.0313725508749485,0.0313725508749485,0.0179978884630366,0.0495696015729247,0.107843138277531,84.0209481846895,28.4988974760496,85.4010989010989,29.0824175824176,82.0,28.0,11.0,0.0936961451247166,0.0950413223140496,0.0656899810964083,0.129755605946082,6.66666666666667,5.76136363636364,9.51086956521739,4.78571428571429,0.324036011817444,0.449389261176724,-0.00676378405289137,0.529070340796054,1.78074989497095,1.66903564041115,1.93998541826268,1.5789633654658202,3.25297052154195,2.8170196280991697,4.049503780718339,2.53571428571429,3.1896562622460496,3.04237985465473,3.24008937166359,3.02021774410147,4.861244893134651,-0.211431318737829,-0.30108337397760904,-0.158250560660454,-0.268850250432851,0.734328155291567,0.8252714423509571,0.6568011195346409,0.7848467416406091,0.46457913893208,0.493132761515115,0.381747877131509,0.543053687171334,6.095238095238099,6.30681818181818,5.94565217391304,6.05555555555555,2.30518858663019,2.26905011512398,2.27667963054236,2.24618656261476,12.9814058956916,13.9399535123967,9.37748109640832,15.5127865961199,5.07482993197279,4.0655991735537205,4.5174858223062415,5.126732174351219,activated
528.0,75.0,188.0,1.12595017925174,0.761561354692083,1.0,0.64,0.625732367230224,32.6797890785636,34.0147027033899,10.295630140987,4.04462636331581,3.60555127546399,21.333974349343894,21.179536653468894,-60.574944596504295,102.974,0.8896377422072449,0.5810462226622,0.0790638802215567,0.179392181261413,0.0821631666404691,0.0184856092815133,0.0215732115796645,0.00526065800213357,0.0207563224011254,0.0200067897455108,0.0151286693682612,0.0127959288367081,0.0110369672110538,0.0182251596080321,0.01841179396447,0.0183481612922775,0.007566673866586759,0.0123152036751197,0.00442976139338016,0.012737096934534,0.00707786336640235,0.0085417930032556,0.008543929531021741,0.00604169430389159,0.0117425653772488,0.00470062772736639,0.00113365000659687,0.005287227702378361,0.00582265446027475,0.00510452747165734,0.00512893747454344,18.6823535002768,92.16863016039127,0.14117647707462302,0.0274509787559509,0.9140132942810172,0.400000005960464,0.513725519180298,0.16105477155411,0.17456179954619594,0.164705887436867,0.0431372560560703,0.0431372560560703,0.0839232210847824,0.0640457503373684,0.196078434586525,73.6198357578916,189.295834586782,73.7727272727273,190.19696969696997,81.0,183.0,29.0,0.117729201645286,0.110732179930796,0.11049770736716802,0.13334238972229198,1.81351981351981,1.92941176470588,2.0153452685422,1.23788546255507,0.2556840216390789,0.160142664358841,0.20244932917599495,0.465096714206182,1.23486860924502,1.25018006738018,1.27728178795559,1.0968605082908,1.06160040425775,1.12152802768166,1.09059987833675,0.7534204040443249,2.58732762124195,2.61803075585824,2.62123556478688,2.50901396857158,1.90533428429892,-0.0892247561397193,-0.0878391932222023,-0.0559708988728829,-0.171918423686883,0.470500795596462,0.462854548524945,0.376676771191859,0.613846699761072,0.651895917054288,0.639981825637189,0.6164840124521179,0.704217912173341,5.53846153846154,5.48705882352941,5.56521739130435,5.55506607929515,1.8751769138353,1.83656534412177,1.85388500743944,1.8974326217052504,2.89653935807782,2.63571487889273,2.8390970755031697,3.33947874012692,1.22718307333692,1.1526643598615902,1.21610926145172,1.13922257369637,activated
197.0,226.0,136.0,1.1537617222872198,0.6135017404031011,0.0,0.445701357466063,0.325733396187753,18.9382781118987,25.317977802344302,7.0,2.51958438274784,2.0,14.1261378550769,14.9554326150247,-19.533951863635,87.178,0.746212121212121,0.391307629193178,0.039142032604902,0.206811057157863,0.0216167463408498,0.0305373367135894,0.00533771207279738,0.05119868054523,0.0175249508416581,0.0132805541157121,0.007499977836121059,0.0063339478490715,0.00343298132149922,0.0241100988511126,0.00765459336361873,0.00391740598794131,0.009693745694068459,0.0181911671867094,0.0065035055952177,0.00632168031287265,0.00296156131134783,0.0168761941632036,0.00637494885327778,0.00171109533613855,0.00310425464475516,0.00804077039693834,0.0069581535064491,0.00859584292346799,0.007362041665330809,0.00622572512549151,0.00165271770637654,4.4470589607954,17.2549024820328,0.0509803928434849,0.0196078419685364,0.495311371119777,0.121568627655506,0.325490206480026,0.0555882370099425,0.0875883374722476,0.0666666701436043,0.0313725508749485,0.0313725508749485,0.0194481243061648,0.0586659852502123,0.0980392172932625,226.37090910617297,136.469318184358,226.14213197969502,136.908629441624,228.0,134.0,16.0,0.119321563181908,0.0938720703125,0.0775,0.0769896193771626,3.87323943661972,5.453125,6.625,6.65441176470588,0.346505031149505,0.019164308183591,0.0050080961845917395,-0.0651507599584534,1.49657837224089,1.65850578096177,1.7720770515909698,1.72554482124598,2.26641539377108,2.962646484375,3.109375,3.2482158304498303,2.7405153895942496,2.8053337295609504,2.93410007969547,3.0028668906809903,22.4653903118548,-0.16941694825596698,-0.102353266915554,-0.129010331579975,-0.0807011560707643,0.635211733771789,0.523761821612657,0.577754112878718,0.474006516619609,0.5783663556488741,0.5124268909746851,0.43529430108841904,0.4421627916178089,4.47887323943662,4.453125,4.775,4.74264705882353,2.00167784636231,1.99238071781965,2.05480972643915,2.05548098069278,7.953779012100768,5.560302734375,6.69104166666667,5.8381812283737,2.81595913509224,3.28314208984375,3.2510416666666697,3.182039359861589,activated
407.0,13.0,255.0,1.3631494405600602,0.7893816634637691,1.0,0.519795657726692,0.393503732900234,32.0638097853391,36.7695526217005,9.8488578017961,3.73011766529196,3.16227766016838,21.6845309868618,19.684061079202603,-60.399675135026904,114.006,0.7346570397111909,0.383290306736103,0.0653350201949924,0.160754238237982,0.0561491373499082,0.0384548133216597,0.0139067967407561,0.0385893468462042,0.0409721677789518,0.024412631671847,0.0134271745982717,0.00820252587362836,0.0128616505380375,0.00267869865198772,0.0187328967341933,0.0051752369953418295,0.0154416820473039,0.0102045854461857,0.008449732054996809,0.0133747961197574,0.006522817926861921,0.00130664439965803,0.0132841088946262,0.0095545779881935,0.0091558891384469,0.00817078087214983,0.00559120115813675,0.011034967853648,0.007550297198996441,0.00421776689450594,0.00559267958800945,6.552941329777241,24.8392163589597,0.0470588244497776,0.0156862773001194,0.29113070003775204,0.125490203499794,0.164705887436867,0.0528463010465907,0.0610300156239795,0.0588235296308994,0.0196078438311815,0.0196078438311815,0.0286685079667063,0.0237294200254059,0.0784313753247261,14.855857286402099,244.218661172654,15.039312039312,244.44471744471699,15.0,248.0,33.0,0.0872257141781776,0.0650887573964497,0.0676942800494924,0.0739048642837947,1.3251533742331298,1.99665551839465,2.03088803088803,1.62622950819672,0.567259216440815,0.35750709559400795,0.32495627643046004,0.466789280286566,1.1075635062096398,1.2919175486014,1.25747533144765,1.2008330624072,0.727614889532914,0.956119059070928,0.878788330525782,0.771362536952432,2.7778459957518304,3.02457894918841,2.912290981848669,2.9033714965306903,8.388173407324329,-0.207344336028822,-0.0778770398774914,-0.106567751755511,-0.112056151441309,0.6946375382957212,0.471254315728036,0.54179213419051,0.5557056802334761,0.664860963453529,0.584665324838451,0.5538741068152829,0.605429864253394,5.644171779141098,6.00334448160535,6.1003861003861,6.09836065573771,2.09257981809353,2.0982270855406298,2.01374908451368,2.0847981007356204,4.76909179871279,4.20400219236921,3.88953653046317,4.38376780435367,1.65094659189281,1.60374045033053,1.6822945394373998,1.73850040311744,activated
138.0,70.0,36.0,1.5849570143919,0.391102897396005,0.0,0.5390625,0.20227491175790696,17.4205800953863,16.6433169770932,3.60555127546399,1.55543077848869,1.0,14.3108350559987,16.0329779025761,57.3574561246678,92.592,0.666666666666667,0.625073844366028,0.0643781402563402,0.00726287416665723,0.0111983328495351,0.0853969742101093,0.031112464441235,0.079857885090257,0.0235472632945457,0.0188363388054976,0.0349639633289277,0.0123040892634579,0.0274921309248075,0.0315788869691374,0.00495528018852683,0.0118925814087817,0.0077530501486530205,0.022679894693544,0.0050836419636252,0.00863299611184023,0.00851085804783101,0.00990189173682004,0.00441431883202342,0.0122451705577881,0.00966758633931058,0.00661638023018377,0.0143233744321878,0.0162603348201843,0.00781461142698273,0.0047136109037675105,0.00890633675859146,4.7333334721624905,11.8784316927195,0.0392156876623631,0.0274509824812412,1.4324131141466698,0.113725490868092,0.24705882370472,0.0525925941351387,0.08607559197622801,0.062745101749897,0.0274509806185961,0.0274509806185961,0.0211497812460993,0.0579422915634321,0.125490203499794,67.42621326021751,33.943215585734,66.2028985507246,34.68840579710149,69.0,32.0,14.0,0.0504785137924564,0.0784,0.0368180596613814,0.0659555555555556,9.452054794520553,7.82,9.11475409836066,6.4533333333333305,0.0384825249252115,-0.0391029972878833,0.116234995946474,0.366056847867281,1.89320864276074,1.7557316518478998,1.88419727453879,1.7610866362773303,3.37211484331019,3.7396,3.6957807041118,2.76693333333333,3.29472007960778,2.87319366387342,3.46625771352104,3.2040380911779702,8.577699503383759,-0.250918727296067,-0.198360371676865,-0.276396536228366,-0.324857534174688,0.789366208128589,0.7163423202160101,0.820450959247938,0.8494733001228921,0.335065578192089,0.4375377277730221,0.362418138040125,0.41096023806612,6.575342465753419,5.18,7.63934426229508,6.77333333333334,2.3559517192090897,2.12579519822105,2.42529109045602,2.4287410874280604,9.99774817038844,6.5876,11.4764848159097,13.481955555555599,4.36517170200788,4.7396,4.94759473259877,5.30666666666667,activated
250.0,41.0,230.0,1.31068733366047,0.793392331175143,1.0,0.5175983436853,0.37251423243182896,24.7241499636453,26.907248094147395,6.08276253029822,2.4515683640975,2.0,16.488690762972098,15.0498524488699,-53.6753071886366,91.834,0.8210180623973728,0.439654538927888,0.0770663254757808,0.159286110744393,0.0567580744216023,0.0424351088915612,0.0055475409791573204,0.0353463944338127,0.0354719877852588,0.0334659567376548,0.0152274961310278,0.013242204960997,0.0167384691417519,0.00240841739184253,0.0101745844099855,0.0155296765252891,0.0224901223045479,0.0105497640159304,0.0038401429199525897,0.0039764574881060895,0.004326477133025521,0.0015504386813010099,0.0078080914550843,0.00689884607172346,0.008715668868167941,0.00421754667741705,0.0135072757805275,0.007238514217263729,0.000793126929606217,0.00838748587922437,0.0125763387220349,5.36078445613384,17.494118154048902,0.0470588244497776,0.0156862773001194,0.974294569796907,0.360784322023392,0.486274510622025,0.0552658191354004,0.0699764726161957,0.062745101749897,0.0274509806185961,0.0274509806185961,0.049460584847446,0.0517165059800624,0.0784313753247261,40.6601658806776,228.05850708124802,41.368,228.728,37.0,221.0,38.0,0.510072314049587,0.559002840818411,0.431561198174965,0.499942189848537,0.6477272727272729,0.225988700564972,1.6197183098591497,1.02150537634409,0.0122181404332974,0.15284902517881,-0.13605767528501,0.094949456382124,0.6913262100375451,0.5343838286020179,0.90630423033882,0.744108973151395,0.539127066115702,0.17491780778192698,1.30232096806189,0.8716614637530351,1.03378133179917,0.862133020076041,1.1830051376056798,1.10377030610002,1.30638459192426,-0.0227521269674535,-0.0224730775912667,-0.0262148633156258,-0.076271605047106,0.161995362055635,0.14228945211669,0.19468401221654505,0.298352711598399,0.858894821394821,0.887005649717514,0.791908289654768,0.853708605701016,2.42045454545455,2.31638418079096,2.5915492957746498,2.51612903225806,0.825462005304537,0.7066214237565871,0.9469510703722908,0.899230639758855,0.652763429752066,0.30668071116218204,1.32612576869669,1.22823447797433,0.49712680785124,0.125315203166395,1.29919658797858,0.666117470227772,activated
139.0,38.0,89.0,1.521967811004,0.6584748757467579,0.0,0.406432748538012,0.28105902686910805,18.6049454948277,18.4390889145858,3.60555127546399,1.74442589035754,1.4142135623731005,14.9689333460084,14.0021323853485,-43.999644474167795,78.834,0.6634844868735079,0.436807051008717,0.070182482983819,0.130080622858975,0.0316654763080996,0.0629795521202473,0.0484084123848021,0.0274366921512589,0.0325979847740433,0.008945360593803629,0.0238943445792754,0.0233120578414282,0.0172114112546791,0.0324564375825363,0.0171657364946369,0.00363835916552559,0.0153457736176103,0.00597525484078084,0.008223400532178259,0.0166831820696395,0.00807247603135168,0.00947295715136644,0.010171949961547,0.00449450638559162,0.0130680657140635,0.0114738022421497,0.0066837237223977795,0.0103595666733907,0.00598890895251593,0.00457026633140163,0.0031973097997355,6.66666686162353,13.517647463828304,0.062745101749897,0.0274509787559509,1.05107873680801,0.192156866192818,0.20392157137394,0.0888888914883137,0.0972492623297002,0.0823529437184334,0.0392156876623631,0.0392156876623631,0.0437500552843482,0.0420690797430326,0.12941177189350098,42.58746736542471,88.89440091906158,41.6187050359712,89.3021582733813,45.0,88.0,18.0,0.0650170433026133,0.037177063642092,0.0655621301775148,0.0487434643278799,3.4044943820224702,7.85507246376812,8.49230769230769,6.558441558441559,0.7623266425881429,0.14983064064959198,0.482949307357333,0.22762261898122305,1.40138866284556,1.7272704611655605,1.8078213268911296,1.69719960689339,1.23797500315617,2.06721277042638,3.85325443786982,1.96660482374768,3.02165220229801,3.446886915859689,2.93642591112538,3.25979848361251,34.855399330871,-0.365490230578159,-0.239056581830979,-0.16953303092661906,-0.185922516262992,0.8665083909000629,0.7817691918312449,0.703302364632273,0.718750996692682,0.4380127598237311,0.270464948521214,0.4305528640370271,0.32549215490392,7.26966292134831,7.76811594202899,6.307692307692308,6.9220779220779205,2.42706784603375,2.41008477853785,2.32964739588376,2.35508870688279,13.2531246054791,10.5259399285864,8.33609467455621,9.2926294484736,3.91011235955056,3.49968494013863,0.8960946745562131,2.1224489795918404,activated
276.0,124.0,150.0,1.16833323224016,0.658177029932352,1.0,0.4615384615384621,0.386217704225969,22.9419418669794,25.0798724079689,7.21110255092798,2.6804518950323195,2.23606797749979,18.4768644674345,17.2721437583634,-3.308444007789629,94.764,0.755129958960328,0.542804605934491,0.0276307015747244,0.195757590406529,0.0488494366987404,0.0135479455245644,0.0255340515252526,0.0162459832653508,0.00973197280538592,0.0405677125555123,0.0141016554326438,0.0053227348077960895,0.0179799924506475,0.0376151778304939,0.00502236797267813,0.0161993631898365,0.0121556649082507,0.00492689759248586,0.0129225226486814,0.009915412248647207,0.0179267908904144,0.000354956206879721,0.00873146333026482,0.00911826903543957,0.0109943517042365,0.00842133160803012,0.0073566596640408,0.00540930543858026,0.00752133744308123,0.0037838208349987397,0.012814965130841,22.3411770053208,55.317648481577606,0.125490203499794,0.0588235259056091,1.4142593871400602,0.52549022436142,0.52549022436142,0.22119977232990895,0.200426262614412,0.172549024224281,0.0549019612371922,0.0549019612371922,0.140596297319789,0.106181559064434,0.250980406999588,124.304622137785,150.59960300718,123.115942028986,149.833333333333,133.0,147.0,16.0,0.071156462585034,0.0632231737764772,0.0635816977503739,0.0767268646056525,3.23809523809524,4.77720207253886,3.84530386740331,3.27777777777778,0.43942572751953496,0.101303022949861,0.466619563426519,0.414394989488549,1.4867447345453,1.6180505629683102,1.5277249112603302,1.4470449479785,1.60943310657596,2.4250315444709902,1.8448765300204504,1.48650647893072,3.09590538779343,3.05033819938452,3.2325879595880096,2.9534681123769104,3.01561642389925,-0.178151454718389,-0.19249699799499806,-0.133479728824348,-0.22232979016425894,0.676524453711951,0.691594895132744,0.6096027679063771,0.730223162887207,0.539530273647921,0.5106082332537679,0.5010711218706021,0.509390282919695,5.94285714285714,5.61658031088083,6.39779005524862,5.84343434343434,2.2745370759185697,2.19920369576092,2.32795939138244,2.27603607218535,7.67292517006803,5.8529893419957615,8.94673544763591,7.59669931639629,2.52371882086168,2.77671883808961,3.41625713500809,3.2277318640955,activated
348.0,181.0,66.0,1.11228660564517,0.6513057261776249,1.0,0.58,0.617151660531074,25.0537152761551,26.419689627245802,7.8102496759066495,3.23980131450429,2.9142135623730896,18.1630456260808,19.0111456353201,-65.0730633645278,84.178,0.8765743073047858,0.634795646945325,0.0851818103335928,0.16372179004804702,0.0588488945202911,0.0234786520139323,0.0418688187341367,0.00533628684458101,0.0122093457012482,0.0272976268682085,0.0175887183591669,0.0194992898789492,0.0159017338995855,0.0173507977079277,0.00646966908747588,0.0129605421563962,0.00934995343213186,0.0153340883837488,0.0112987060472708,0.0129291583627289,0.0102316601237449,0.00025735685424009,0.0013066347244568,0.006781428118949999,0.00742119302038948,0.0145099527833335,0.0035510394668447705,0.00329044412613298,0.0053287049328183,0.0005492481391825452,0.00941170464745693,17.3764710053802,49.3215698115528,0.0980392172932625,0.0196078419685364,2.0824132041859698,0.498039215803146,0.498039215803146,0.18485607452532105,0.141728648883772,0.10980392247438403,0.062745101749897,0.0509803928434849,0.104105366412919,0.0755236608247876,0.152941182255745,182.358511563232,62.3523892685711,181.22701149425305,64.1005747126437,191.0,60.0,8.0,0.16094406204296302,0.1522216796875,0.15480363765686098,0.162517468039957,1.6739926739926698,2.6484375,1.60082304526749,1.12589928057554,0.492783452211631,0.243413034522942,0.4919471561385421,0.6500340150853481,1.1629495747019198,1.3412565579804598,1.18310982826949,1.07957317130215,1.0766278898147,1.46917724609375,1.00861995969449,0.653861083794835,2.2828632778275,2.28164046734227,2.31286756573441,2.18043269105739,1.6111854044294098,-0.14972613953986802,-0.0769678105539087,-0.155220163058517,-0.20343345912809804,0.5741854272976109,0.4462045879924679,0.576192473867276,0.657011121329732,0.689911755522615,0.587150716185643,0.690912984377037,0.7003597122302161,3.7985347985348,3.78125,3.90534979423868,3.84532374100719,1.74175780423697,1.65506495964624,1.80620892505021,1.77202085402031,4.22681103999785,3.2568359375,4.63713187352876,4.26744216137881,0.890337989239088,2.2255859375,1.36618740368169,1.6253299518658502,activated
